PUBLICATION_DATE,UID,AGGR_ECO3_2015,AGGR_ECO9_2015,ATHSTUDY,BENT,COMID,DATE_BENT,DATE_FISH,ELEV,EPA_REG,FCODE,FISH,GNIS_NAME,HUC8,INDEXVIS_BUG,INDEXVIS_FISH,LAT_DD83,LOC_NAME,LON_DD83,LOTIC_CLS,MISS_SUB,NACEC_ECO,NAWQA_REG,PROB_SITE,RT_NRSA,RT_NRSA_AH,RT_NRSA_FISH,RT_WSA,SITE_CLASS,SITE_ID,STATE,STRAHLERORDER,STRMNAME,URBAN,US_L3CODE_2015,US_L4CODE_2015,VISIT_NO,WSAREA_NARS,XALB83,XELEV,XLAT_DD,XLON_DD,YALB83,YEAR 
9/1/2015,5001099,EHIGH,NAP,MAIA,Y,9051879,7/12/1997,7/12/1997,463,3,46003,Y,,5010004,Y,YES,41.871408,NNT LITTLE CONNEAUTTE CREEK,-80.034306,WADEABLE,Ohio Region,Erie Drift Plain,GLMR,N,R,R,R,B,HAND,MAIA97-055,PA,1st,NNT LITTLE CONNEAUTTE CREEK,NonUrban,61,61c,1,0.92,1309673.383,402.79,41.871408,80.034306,2206799.548,1997
9/1/2015,5001100,EHIGH,NAP,MAIA,Y,10219660,7/18/1997,7/18/1997,457,3,46006,Y,Fork Run,5010003,Y,YES,41.567805,MIDDLE FORK RUN,-79.278599,WADEABLE,Ohio Region,North Central Appalachians,GLMR,N,R,R,R,R,HAND,MAIA97-070,PA,2nd,MIDDLE FORK RUN,NonUrban,62,62d,1,10.69,1376984.772,412.35,41.567805,79.278599,2184010.252,1997
9/1/2015,5001101,EHIGH,NAP,MAIA,Y,8973168,7/19/1997,7/19/1997,427,3,46006,Y,,5010001,Y,YES,41.786991,NNT MUDLICK RUN,-78.920633,WADEABLE,Ohio Region,North Central Appalachians,GLMR,N,R,R,R,R,HAND,MAIA97-071,PA,1st,NNT MUDLICK RUN,NonUrban,62,62d,1,2.87,1401763.722,454.66,41.786991,78.920633,2213384.387,1997
9/1/2015,5001102,EHIGH,NAP,MAIA,Y,8134322,7/14/1998,7/14/1998,366,3,46006,Y,Kettle Creek,2050203,Y,YES,41.514386,KETTLE CREEK,-77.754889,WADEABLE,,North Central Appalachians,NEMA,N,R,R,R,R,HAND,MAIA97-081,PA,4th,KETTLE CREEK,NonUrban,62,62d,1,203.35,1502121.123,347.62,41.514386,77.754889,2201213.87,1998
9/1/2015,5001103,EHIGH,SAP,MAIA,Y,8743813,8/3/1997,8/3/1997,134,3,46006,Y,Saint Johns Creek,3010204,Y,YES,36.910854,ST JOHNS CREEK,-78.374378,WADEABLE,,Piedmont,SAGT,N,R,R,R,R,HAND,MAIA97-111,VA,1st,ST JOHNS CREEK,NonUrban,45,45c,1,3.63,1546833.568,127.35,36.910854,78.374378,1684624.356,1997
9/1/2015,5001104,EHIGH,SAP,MAIA,Y,8539417,8/27/1997,8/27/1997,768,3,46006,Y,Nettle Creek,2080202,Y,YES,37.810494,NETTLE CREEK,-79.206539,WADEABLE,,Blue Ridge,NEMA,N,R,R,R,R,HAND,MAIA97-131,VA,2nd,NETTLE CREEK,NonUrban,66,66a,1,7.24,1456860.652,571.96,37.810494,79.206539,1770642.816,1997
9/1/2015,5001105,EHIGH,SAP,MAIA,Y,5908933,7/21/1997,7/21/1997,1091,3,46006,Y,North River,2070005,Y,YES,38.419468,NORTH RIVER,-79.269572,WADEABLE,,Ridge and Valley,NEMA,N,R,R,R,B,HAND,MAIA97-132,VA,1st,NORTH RIVER,NonUrban,67,67d,1,6.77,1439494.755,911.45,38.419468,79.269572,1836879.442,1997
9/1/2015,5001106,EHIGH,SAP,MAIA,Y,4547830,8/25/1997,8/25/1997,957,3,46006,Y,Big Laurel Creek,5050005,Y,YES,38.313684,BIG LAUREL CREEK,-80.201954,WADEABLE,Ohio Region,Central Appalachians,GLMR,N,R,R,R,B,HAND,MAIA97-133,WV,2nd,BIG LAUREL CREEK,NonUrban,69,69a,1,21.62,1361996.612,934.04,38.313684,80.201954,1811452.571,1997
9/1/2015,5001107,EHIGH,SAP,MAIA,Y,8547217,7/29/1997,7/29/1997,152,3,46006,Y,Cooper Creek,2080203,Y,YES,37.524867,COOPER CREEK,-78.539577,WADEABLE,,Piedmont,NEMA,N,R,R,R,R,HAND,MAIA97-134,VA,2nd,COOPER CREEK,NonUrban,45,45e,1,6.08,1519929.302,135.57,37.524867,78.539577,1749595.317,1997
9/1/2015,5001108,EHIGH,SAP,MAIA,Y,8552095,7/30/1997,7/30/1997,244,3,46006,Y,Joshua Creek,2080203,Y,YES,37.422,JOSHUA CREEK,-79.019948,WADEABLE,,Piedmont,NEMA,N,R,R,R,R,HAND,MAIA97-135,VA,2nd,JOSHUA CREEK,NonUrban,45,45e,1,7.83,1480614.226,160.22,37.422,79.019948,1730672.271,1997
9/1/2015,5001109,EHIGH,SAP,MAIA,Y,8549381,7/28/1997,7/28/1997,457,3,46003,Y,Peters Creek,2080203,Y,YES,37.57869,PETERS CREEK,-79.424669,WADEABLE,,Blue Ridge,NEMA,N,R,R,R,R,HAND,MAIA97-136,VA,1st,PETERS CREEK,NonUrban,66,66b,1,1.12,1442639.401,414.65,37.57869,79.424669,1741734.912,1997
9/1/2015,5001110,EHIGH,SAP,MAIA,Y,14640297,7/21/1998,,975,3,46006,N,Stock Creek,6010205,Y,0,36.798386,,-82.752625,WADEABLE,,Central Appalachians,SAGT,N,R,R,,B,HAND,MAIA97-154,VA,1st,,NonUrban,69,69d,1,3.98,1167256.157,777.39,36.798386,82.752625,1609654.775,1998
9/1/2015,5001111,EHIGH,SAP,MAIA,N,14640297,,9/5/1998,975,3,46006,Y,Stock Creek,6010205,0,YES,36.798386,,-82.752625,WADEABLE,,Central Appalachians,SAGT,N,R,R,R,B,HAND,MAIA97-154,VA,1st,STOCK CREEK,NonUrban,69,69d,2,3.98,1167256.157,777.39,36.798386,82.752625,1609654.775,1998
9/1/2015,5001112,EHIGH,SAP,MAIA,Y,19761410,8/26/1997,8/26/1997,555,3,46006,Y,North Fork Holston River,6010101,Y,YES,36.917015,NORTH FORK HOLSTON RIVER,-81.674354,WADEABLE,,Ridge and Valley,SAGT,N,R,R,R,R,HAND,MAIA97-157,VA,4th,NORTH FORK HOLSTON RIVER,NonUrban,67,67f,1,505.69,1259575.692,536.3,36.917015,81.674354,1636574.623,1997
9/1/2015,5001113,EHIGH,SAP,MAIA,Y,4547744,7/20/1997,7/20/1997,988,3,46003,Y,,5050005,Y,YES,38.002338,NNT MILL CREEK,-80.687222,WADEABLE,Ohio Region,Central Appalachians,GLMR,N,R,R,S,R,HAND,MAIA97-175,WV,1st,NNT MILL CREEK,NonUrban,69,69a,1,1.9,1326127.431,876.35,38.002338,80.687222,1770158.574,1997
9/1/2015,5001114,EHIGH,SAP,MAIA,Y,8623767,7/15/1997,7/15/1997,390,3,46003,Y,Carvin Creek,3010101,Y,YES,37.398462,CARVIN CREEK,-79.990953,INTERRUPT,,Ridge and Valley,SAGT,N,R,R,R,B,HAND,MAIA97-179,VA,2nd,CARVIN CREEK,NonUrban,67,67g,1,8.31,1397214.608,365.93,37.398462,79.990953,1713371.755,1997
9/1/2015,5001115,EHIGH,SAP,MAIA,Y,8626007,8/31/1997,8/31/1997,183,3,46006,Y,Back Creek,3010101,Y,YES,37.143387,BACK CREEK,-79.389276,WADEABLE,,Piedmont,SAGT,N,R,R,R,R,HAND,MAIA97-180,VA,2nd,BACK CREEK,NonUrban,45,45e,1,14.62,1454171.651,182.69,37.143387,79.389276,1694233.928,1997
9/1/2015,5001116,EHIGH,SAP,MAIA,Y,8649814,8/30/1997,8/30/1997,152,3,46006,Y,Bull Creek,3010102,Y,YES,37.018673,BULL CREEK,-79.043028,WADEABLE,,Piedmont,SAGT,N,R,R,R,B,HAND,MAIA97-181,VA,2nd,BULL CREEK,NonUrban,45,45e,1,3.69,1486644.902,151.49,37.018673,79.043028,1685834.063,1997
9/1/2015,5001117,EHIGH,SAP,MAIA,N,8575007,,8/12/1998,85,3,46006,Y,Willis River,2080205,0,YES,37.633391,TONGUE QUARTER CREEK,-78.188848,BOATABLE,,Piedmont,NEMA,N,R,,R,,HAND,MAIA98-005,VA,5th,TONGUE QUARTER CREEK,NonUrban,45,45f,1,645.72,1547839.327,65.74,37.633391,78.188848,1767210.019,1998
9/1/2015,5001118,EHIGH,SAP,MAIA,Y,8152965,7/16/1998,7/16/1998,201,3,46006,Y,Hoagland Run,2050206,Y,YES,41.327583,HOAGLAND RUN,-77.114869,WADEABLE,,Ridge and Valley,NEMA,N,R,R,R,R,HAND,MAIA98-019,PA,3rd,HOAGLAND RUN,NonUrban,67,67d,1,48.55,1558258.362,198.54,41.327583,77.114869,2191007.692,1998
9/1/2015,5001119,EHIGH,SAP,MAIA,Y,3775267,7/31/1998,7/31/1998,610,3,46006,Y,Red Run,5020004,Y,YES,39.038071,RED RUN,-79.592845,WADEABLE,Ohio Region,Central Appalachians,GLMR,N,R,R,R,R,HAND,MAIA98-024,WV,2nd,RED RUN,NonUrban,69,69a,1,27.23,1400048.558,556.44,39.038071,79.592845,1900335.063,1998
9/1/2015,5001120,EHIGH,SAP,MAIA,Y,12105074,8/13/1998,8/13/1998,658,3,55800,Y,Greenbrier River,5050003,Y,YES,38.157785,GREENBRIER RIVER,-80.142357,WADEABLE,Ohio Region,Central Appalachians,GLMR,N,R,R,R,R,HAND,MAIA98-047,WV,4th,GREENBRIER RIVER,NonUrban,69,69a,1,1414.47,1369989.241,633.9,38.157785,80.142357,1795076.969,1998
9/1/2015,5001121,EHIGH,NAP,MAIA,Y,8144812,7/15/1998,7/15/1998,335,3,46006,Y,Blacks Creek,2050205,Y,YES,41.478228,BLACKS CREEK,-77.238522,WADEABLE,,North Central Appalachians,NEMA,N,R,R,R,R,HAND,MAIA98-056,PA,2nd,BLACKS CREEK,NonUrban,62,62c,1,50.92,1544881.427,315.75,41.478228,77.238522,2205521.422,1998
9/1/2015,5001122,EHIGH,NAP,MAIA,Y,8973604,7/29/1998,7/29/1998,610,3,46006,Y,Walcott Brook,5010001,Y,YES,41.736089,WALCOTT BROOK,-78.353253,WADEABLE,Ohio Region,North Central Appalachians,GLMR,N,R,R,R,R,HAND,MAIA98-063,PA,2nd,WALCOTT BROOK,NonUrban,62,62d,1,6.3,1448854.439,505.05,41.736089,78.353253,2216293.199,1998
9/1/2015,5001123,EHIGH,SAP,MAIA,N,19416331,,9/21/1998,244,3,46006,Y,Little Kanawha River,5030203,0,YES,38.864685,LITTLE KANAWHA RIVER,-80.695,BOATABLE,Ohio Region,Western Allegheny Plateau,GLMR,N,R,,R,,HAND,MAIA98-097,WV,4th,LITTLE KANAWHA RIVER,NonUrban,70,70b,1,649.57,1309960.405,236.18,38.864685,80.695,1865456.028,1998
9/1/2015,5001124,EHIGH,NAP,MAIA,Y,8143320,8/1/1998,8/1/1998,366,3,46006,Y,Asaph Run,2050205,Y,YES,41.775303,ASAPH RUN,-77.408062,WADEABLE,,North Central Appalachians,NEMA,N,R,R,R,R,HAND,MAIA98-128,PA,3rd,ASAPH RUN,NonUrban,62,62c,1,41.74,1524637.777,355.26,41.775303,77.408062,2235388.68,1998
9/1/2015,5001125,EHIGH,SAP,MAIA,N,8539163,,8/19/1998,360,3,46006,Y,Mouse Run,2080202,0,YES,37.877987,MAURY RIVER,-79.391443,BOATABLE,,Ridge and Valley,NEMA,N,R,,R,,HAND,MAIA98-150,VA,1st,MAURY RIVER,NonUrban,67,67a,1,1115.16,1439669.18,312.15,37.877987,79.391443,1775273.037,1998
9/1/2015,5001126,EHIGH,SAP,MAIA,N,4548588,,9/3/1998,201,3,46006,Y,,5050005,0,YES,38.230281,GAULEY RIVER,-81.188238,BOATABLE,Ohio Region,Central Appalachians,GLMR,N,R,,R,,HAND,MAIA98-155,WV,,GAULEY RIVER,NonUrban,69,69d,1,3406.47,1279130.13,209.4,38.230281,81.188238,1788519.773,1998
9/1/2015,5001127,EHIGH,NAP,MAIA,Y,4153192,8/11/1998,8/11/1998,213,3,46006,Y,Bush Kill,2040104,Y,YES,41.102932,BUSH KILL,-75.089578,WADEABLE,,North Central Appalachians,NEMA,N,R,R,R,R,HAND,MAIA98-161,PA,4th,BUSH KILL,NonUrban,62,62b,1,215.88,1728287.539,206.41,41.102932,75.089578,2201426.966,1998
9/1/2015,5001128,EHIGH,SAP,MAHA,Y,8431318,6/9/1993,6/9/1993,219,3,46006,Y,,2070003,Y,YES,39.61331389,NONAME TRIB TOWN CR (GERLOCK HOLLOW),-78.56846667,WADEABLE,,Ridge and Valley,NEMA,N,R,R,S,R,HAND,MD512S,MD,1st,NONAME TRIB TOWN CR (GERLOCK HOLLOW),NonUrban,67,67d,1,2.53,1474747.925,226.67,39.613314,78.568467,1979280.882,1993
9/1/2015,5001129,PLNLOW,UMW,MN-STATE,N,2637508,,7/24/1996,323,5,46006,Y,Snake River,7030004,0,YES,46.06186,Snake River,-93.2195,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1583,MN,4th,Snake River,NonUrban,50,50b,1,669,215462.0521,313.24,46.06186,93.2195,2566877.949,1996
9/1/2015,5001130,PLNLOW,UMW,MN-STATE,Y,2637508,8/27/1996,,323,5,46006,N,Snake River,7030004,Y,0,46.06186,Snake River,-93.2195,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1583,MN,4th,,NonUrban,50,50b,2,669,215462.0521,313.24,46.06186,93.2195,2566877.949,1996
9/1/2015,5001131,PLNLOW,UMW,MN-STATE,N,2637508,,7/24/1996,323,5,46006,Y,Snake River,7030004,0,YES,46.06032,Snake River,-93.22,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1584,MN,4th,Snake River,NonUrban,50,50b,1,669,215428.3166,313.52,46.06032,93.22,2566705.988,1996
9/1/2015,5001132,PLNLOW,UMW,MN-STATE,Y,2637508,8/27/1996,,323,5,46006,N,Snake River,7030004,Y,0,46.06032,Snake River,-93.22,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1584,MN,4th,,NonUrban,50,50b,2,669,215428.3166,313.52,46.06032,93.22,2566705.988,1996
9/1/2015,5001133,PLNLOW,UMW,MN-STATE,N,2639816,,7/3/1996,347,5,46006,Y,Little Ann River,7030004,0,YES,45.96872,Little Ann River,-93.4288,????,,Northern Lakes and Forests,GLMR,N,R,,,,HAND,MN:1585,MN,2nd,Little Ann River,NonUrban,50,50b,1,,199527.0848,342.85,45.96872,93.4288,2556087.598,1996
9/1/2015,5001134,PLNLOW,UMW,MN-STATE,N,2637532,,9/25/1996,317,5,46006,Y,Snake River,7030004,0,YES,46.01763,Snake River,-93.2388,????,,North Central Hardwood Forests,GLMR,N,R,,,,HAND,MN:1588,MN,4th,Snake River,NonUrban,51,51k,1,,214109.512,307.7,46.01763,93.2388,2561927.734,1996
9/1/2015,5001135,PLNLOW,UMW,MN-STATE,N,2639018,,8/1/1996,274,5,46006,Y,Snake River,7030004,0,YES,45.84351,Snake River,-92.8897,????,,North Central Hardwood Forests,GLMR,N,R,,,,HAND,MN:1593,MN,5th,Snake River,NonUrban,51,51k,1,,241802.8938,272.5,45.84351,92.8897,2543444.483,1996
9/1/2015,5001136,PLNLOW,UMW,MN-STATE,N,2640114,,6/26/1996,293,5,46006,Y,Snake River,7030004,0,YES,45.81297,Snake River,-93.2807,????,,North Central Hardwood Forests,GLMR,N,R,,,,HAND,MN:1600,MN,4th,Snake River,NonUrban,51,51k,1,,211511.4469,289.14,45.81297,93.2807,2539122.194,1996
9/1/2015,5001137,PLNLOW,UMW,MN-STATE,N,2640170,,7/9/1996,287,5,46006,Y,Snake River,7030004,0,YES,45.79365,Snake River,-93.1811,????,,North Central Hardwood Forests,GLMR,N,R,,,,HAND,MN:1601,MN,5th,Snake River,NonUrban,51,51k,1,,219319.8924,286.4,45.79365,93.1811,2537203.329,1996
9/1/2015,5001138,PLNLOW,UMW,MN-STATE,N,2263017,,8/14/1996,293,5,46006,Y,Lower Tamarack River,7030001,0,YES,46.05375,Lower Tamarack River,-92.3967,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1612,MN,3rd,Lower Tamarack River,NonUrban,50,50b,1,472.16,279228.202,270.21,46.05375,92.3967,2568119.974,1996
9/1/2015,5001139,PLNLOW,UMW,MN-STATE,Y,2263017,9/10/1996,,293,5,46006,N,Lower Tamarack River,7030001,Y,0,46.05375,Lower Tamarack River,-92.3967,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1612,MN,3rd,,NonUrban,50,50b,2,472.16,279228.202,270.21,46.05375,92.3967,2568119.974,1996
9/1/2015,5001140,PLNLOW,UMW,MN-STATE,N,2632756,,7/24/1996,280,5,55800,Y,Kettle River,7030003,0,YES,45.96081,Kettle River,-92.8228,????,,Northern Lakes and Forests,GLMR,N,R,,,,HAND,MN:1615,MN,5th,Kettle River,NonUrban,50,50b,1,,246566.6471,280.19,45.96081,92.8228,2556632.266,1996
9/1/2015,5001141,PLNLOW,UMW,MN-STATE,N,2632786,,8/15/1996,268,5,55800,Y,Kettle River,7030003,0,YES,45.90111,Kettle River,-92.7309,????,,Northern Lakes and Forests,GLMR,N,R,,,,HAND,MN:1616,MN,5th,Kettle River,NonUrban,50,50b,1,,253923.714,258.42,45.90111,92.7309,2550250.515,1996
9/1/2015,5001142,PLNLOW,UMW,MN-STATE,N,2263411,,7/18/1996,299,5,46006,Y,Bear Creek,7030001,0,YES,46.01327,Bear Creek,-92.7448,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1617,MN,2nd,Bear Creek,NonUrban,50,50b,1,112.67,252418.0841,292.95,46.01327,92.7448,2562656.616,1996
9/1/2015,5001143,PLNLOW,UMW,MN-STATE,Y,2263411,10/5/2000,,299,5,46006,N,Bear Creek,7030001,Y,0,46.01327,Bear Creek,-92.7448,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1617,MN,2nd,,NonUrban,50,50b,1,112.67,252418.0841,292.95,46.01327,92.7448,2562656.616,2000
9/1/2015,5001144,PLNLOW,UMW,MN-STATE,Y,2262867,9/2/1996,,360,5,46006,N,McDermott Creek,7030001,Y,0,46.20651,,-92.3944,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1622,MN,2nd,,NonUrban,50,50b,1,79,278763.4472,352.25,46.20651,92.3944,2585063.636,1996
9/1/2015,5001145,PLNLOW,UMW,MN-STATE,N,2262867,,9/12/1996,360,5,46006,Y,McDermott Creek,7030001,0,NO,46.20651,,-92.3944,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1622,MN,2nd,McDermott Creek,NonUrban,50,50b,2,79,278763.4472,352.25,46.20651,92.3944,2585063.636,1996
9/1/2015,5001146,PLNLOW,UMW,MN-STATE,N,2629222,,8/21/1996,341,5,46006,Y,Kettle River,7030003,0,YES,46.45581,Kettle River,-92.8736,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1624,MN,3rd,Kettle River,NonUrban,50,50b,1,484.33,240819.678,338.53,46.45581,92.8736,2611380.781,1996
9/1/2015,5001147,PLNLOW,UMW,MN-STATE,Y,2629222,8/28/1996,,341,5,46006,N,Kettle River,7030003,Y,0,46.45581,Kettle River,-92.8736,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1624,MN,3rd,,NonUrban,50,50b,2,484.33,240819.678,338.53,46.45581,92.8736,2611380.781,1996
9/1/2015,5001148,PLNLOW,UMW,MN-STATE,N,2626196,,7/16/1996,372,5,46006,Y,Gillespie Brook,7030003,0,YES,46.52123,Gillespie Brook,-92.7918,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1625,MN,2nd,Gillespie Brook,NonUrban,50,50b,1,37.56,246873.4527,359.07,46.52123,92.7918,2618837.56,1996
9/1/2015,5001149,PLNLOW,UMW,MN-STATE,Y,2626196,8/28/1996,,372,5,46006,N,Gillespie Brook,7030003,Y,0,46.52123,Gillespie Brook,-92.7918,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1625,MN,2nd,,NonUrban,50,50b,2,37.56,246873.4527,359.07,46.52123,92.7918,2618837.56,1996
9/1/2015,5001150,PLNLOW,UMW,MN-STATE,N,2629410,,9/4/1996,323,5,46006,Y,Pine River,7030003,0,YES,46.28033,Pine River,-92.9278,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1626,MN,4th,Pine River,NonUrban,50,50b,1,284.64,237275.1135,321.93,46.28033,92.9278,2591798.262,1996
9/1/2015,5001151,PLNLOW,UMW,MN-STATE,Y,2629410,9/23/1996,,323,5,46006,N,Pine River,7030003,Y,0,46.28033,Pine River,-92.9278,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1626,MN,4th,,NonUrban,50,50b,2,284.64,237275.1135,321.93,46.28033,92.9278,2591798.262,1996
9/1/2015,5001152,PLNLOW,UMW,MN-STATE,N,2629406,,7/17/1996,329,5,46003,Y,,7030003,0,YES,46.28567,tributary to Burnam Creek,-92.9871,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1627,MN,1st,tributary to Burnam Creek,NonUrban,50,50b,1,3.89,232677.9757,333.43,46.28567,92.9871,2592243.561,1996
9/1/2015,5001153,PLNLOW,UMW,MN-STATE,Y,2629406,9/5/1996,,329,5,46003,N,,7030003,Y,0,46.28567,tributary to Burnam Creek,-92.9871,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1627,MN,1st,,NonUrban,50,50b,2,3.89,232677.9757,333.43,46.28567,92.9871,2592243.561,1996
9/1/2015,5001154,PLNLOW,UMW,MN-STATE,N,2629320,,8/20/1996,317,5,46006,Y,Kettle River,7030003,0,YES,46.36701,Kettle River,-92.861,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1629,MN,4th,Kettle River,NonUrban,50,50b,1,902.62,242114.9872,317.12,46.36701,92.861,2601573.609,1996
9/1/2015,5001155,PLNLOW,UMW,MN-STATE,Y,2629320,9/22/1998,,317,5,46006,N,Kettle River,7030003,Y,0,46.36701,Kettle River,-92.861,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1629,MN,4th,,NonUrban,50,50b,1,902.62,242114.9872,317.12,46.36701,92.861,2601573.609,1998
9/1/2015,5001156,PLNLOW,UMW,MN-STATE,N,2629290,,8/21/1996,341,5,46006,Y,Kettle River,7030003,0,YES,46.39814,Kettle River,-92.8797,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1630,MN,4th,Kettle River,NonUrban,50,50b,1,767.16,240559.8498,324.94,46.39814,92.8797,2604975.675,1996
9/1/2015,5001157,PLNLOW,UMW,MN-STATE,Y,2629290,8/25/1996,,341,5,46006,N,Kettle River,7030003,Y,0,46.39814,Kettle River,-92.8797,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1630,MN,4th,,NonUrban,50,50b,2,767.16,240559.8498,324.94,46.39814,92.8797,2604975.675,1996
9/1/2015,5001158,PLNLOW,UMW,MN-STATE,N,2637384,,8/20/1996,378,5,46003,Y,,7030004,0,YES,46.20014,tributary to Snake River,-93.2539,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1632,MN,2nd,tributary to Snake River,NonUrban,50,50b,1,6.22,212353.8514,373.74,46.20014,93.2539,2582136.505,1996
9/1/2015,5001159,PLNLOW,UMW,MN-STATE,Y,2637384,9/5/1996,,378,5,46003,N,,7030004,Y,0,46.20014,tributary to Snake River,-93.2539,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1632,MN,2nd,,NonUrban,50,50b,2,6.22,212353.8514,373.74,46.20014,93.2539,2582136.505,1996
9/1/2015,5001160,PLNLOW,UMW,MN-STATE,N,2637792,,7/25/1996,390,5,46006,Y,Snake River,7030004,0,YES,46.22269,Snake River,-93.2418,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1636,MN,3rd,Snake River,NonUrban,50,50b,1,403.78,213216.6839,369.18,46.22269,93.2418,2584663.947,1996
9/1/2015,5001161,PLNLOW,UMW,MN-STATE,Y,2637792,9/5/1996,,390,5,46006,N,Snake River,7030004,Y,0,46.22269,Snake River,-93.2418,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1636,MN,3rd,,NonUrban,50,50b,2,403.78,213216.6839,369.18,46.22269,93.2418,2584663.947,1996
9/1/2015,5001162,PLNLOW,UMW,MN-STATE,N,2629524,,7/18/1996,299,5,46006,Y,Deer Creek,7030003,0,YES,46.05324,Deer Creek,-92.8817,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1638,MN,1st,Deer Creek,NonUrban,50,50b,1,14.25,241660.8059,304.7,46.05324,92.8817,2566734.235,1996
9/1/2015,5001163,PLNLOW,UMW,MN-STATE,Y,2629524,9/18/1996,,299,5,46006,N,Deer Creek,7030003,Y,0,46.05324,Deer Creek,-92.8817,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1638,MN,1st,,NonUrban,50,50b,2,14.25,241660.8059,304.7,46.05324,92.8817,2566734.235,1996
9/1/2015,5001164,PLNLOW,UMW,MN-STATE,N,2262975,,8/14/1996,293,5,46006,Y,Lower Tamarack River,7030001,0,YES,46.07923,Lower Tamarack River,-92.4278,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1640,MN,3rd,Lower Tamarack River,NonUrban,50,50b,1,331.52,276713.0692,300.08,46.07923,92.4278,2570854.571,1996
9/1/2015,5001165,PLNLOW,UMW,MN-STATE,Y,2262975,9/10/1996,,293,5,46006,N,Lower Tamarack River,7030001,Y,0,46.07923,Lower Tamarack River,-92.4278,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1640,MN,3rd,,NonUrban,50,50b,2,331.52,276713.0692,300.08,46.07923,92.4278,2570854.571,1996
9/1/2015,5001166,PLNLOW,UMW,MN-STATE,N,2262987,,9/11/1996,317,5,46006,Y,East Fork Crooked Creek,7030001,0,YES,46.0792,East Fork Crooked Creek,-92.555,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1642,MN,2nd,East Fork Crooked Creek,NonUrban,50,50b,1,71.74,266864.3016,310.3,46.0792,92.555,2570487.46,1996
9/1/2015,5001167,PLNLOW,UMW,MN-STATE,Y,2262987,9/12/1996,,317,5,46006,N,East Fork Crooked Creek,7030001,Y,0,46.0792,East Fork Crooked Creek,-92.555,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1642,MN,2nd,,NonUrban,50,50b,2,71.74,266864.3016,310.3,46.0792,92.555,2570487.46,1996
9/1/2015,5001168,PLNLOW,UMW,MN-STATE,N,2637804,,7/9/1996,372,5,46006,Y,Cowans Brook,7030004,0,YES,46.174069,Cowan's Brook,-93.215834,????,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1645,MN,2nd,Cowan's Brook,NonUrban,50,50b,1,31.08,215381.3493,372.11,46.174069,93.215834,2579331.222,1996
9/1/2015,5001169,PLNLOW,UMW,MN-STATE,Y,2637804,9/5/1996,,372,5,46006,N,Cowans Brook,7030004,Y,0,46.174069,Cowan's Brook,-93.215834,WADEABLE,,Northern Lakes and Forests,GLMR,N,R,R,,R,HAND,MN:1645,MN,2nd,,NonUrban,50,50b,2,31.08,215381.3493,372.11,46.174069,93.215834,2579331.222,1996
